image,ground_truth,bbox,predicted_class,confidence
799.jpg,car,"{'xmin': 1, 'ymin': 644, 'xmax': 453, 'ymax': 903, 'class': 'car', 'class_id': 0}",,
799.jpg,car,"{'xmin': 1369, 'ymin': 637, 'xmax': 1583, 'ymax': 814, 'class': 'car', 'class_id': 0}",,
8.jpg,motorcycle,"{'xmin': 306, 'ymin': 670, 'xmax': 440, 'ymax': 824, 'class': 'motorcycle', 'class_id': 4}",,
8.jpg,motorcycle,"{'xmin': 640, 'ymin': 675, 'xmax': 757, 'ymax': 828, 'class': 'motorcycle', 'class_id': 4}",,
8.jpg,car,"{'xmin': 118, 'ymin': 592, 'xmax': 358, 'ymax': 751, 'class': 'car', 'class_id': 0}",,
8.jpg,car,"{'xmin': 1655, 'ymin': 590, 'xmax': 1834, 'ymax': 694, 'class': 'car', 'class_id': 0}",,
8.jpg,motorcycle,"{'xmin': 1263, 'ymin': 619, 'xmax': 1336, 'ymax': 723, 'class': 'motorcycle', 'class_id': 4}",,
8.jpg,car,"{'xmin': 484, 'ymin': 583, 'xmax': 609, 'ymax': 655, 'class': 'car', 'class_id': 0}",,
8.jpg,scooter,"{'xmin': 607, 'ymin': 611, 'xmax': 657, 'ymax': 679, 'class': 'scooter', 'class_id': 6}",,
8.jpg,motorcycle,"{'xmin': 442, 'ymin': 678, 'xmax': 585, 'ymax': 861, 'class': 'motorcycle', 'class_id': 4}",,
8.jpg,motorcycle,"{'xmin': 893, 'ymin': 638, 'xmax': 964, 'ymax': 750, 'class': 'motorcycle', 'class_id': 4}",,
8.jpg,car,"{'xmin': 1430, 'ymin': 590, 'xmax': 1531, 'ymax': 653, 'class': 'car', 'class_id': 0}",,
80.jpg,car,"{'xmin': 1443, 'ymin': 633, 'xmax': 1920, 'ymax': 1080, 'class': 'car', 'class_id': 0}",,
80.jpg,scooter,"{'xmin': 231, 'ymin': 665, 'xmax': 449, 'ymax': 971, 'class': 'scooter', 'class_id': 6}",,
80.jpg,motorcycle,"{'xmin': 592, 'ymin': 675, 'xmax': 785, 'ymax': 995, 'class': 'motorcycle', 'class_id': 4}",,
80.jpg,scooter,"{'xmin': 314, 'ymin': 613, 'xmax': 543, 'ymax': 897, 'class': 'scooter', 'class_id': 6}",,
80.jpg,motorcycle,"{'xmin': 924, 'ymin': 623, 'xmax': 1025, 'ymax': 763, 'class': 'motorcycle', 'class_id': 4}",,
80.jpg,scooter,"{'xmin': 1366, 'ymin': 673, 'xmax': 1576, 'ymax': 840, 'class': 'scooter', 'class_id': 6}",,
800.jpg,car,"{'xmin': 1328, 'ymin': 589, 'xmax': 1592, 'ymax': 764, 'class': 'car', 'class_id': 0}",,
800.jpg,scooter,"{'xmin': 1099, 'ymin': 687, 'xmax': 1290, 'ymax': 948, 'class': 'scooter', 'class_id': 6}",,
800.jpg,car,"{'xmin': 129, 'ymin': 584, 'xmax': 688, 'ymax': 979, 'class': 'car', 'class_id': 0}",,
802.jpg,motorcycle,"{'xmin': 852, 'ymin': 684, 'xmax': 967, 'ymax': 863, 'class': 'motorcycle', 'class_id': 4}",,
802.jpg,truck,"{'xmin': 1453, 'ymin': 2, 'xmax': 1918, 'ymax': 1079, 'class': 'truck', 'class_id': 1}",,
802.jpg,bus,"{'xmin': 1056, 'ymin': 439, 'xmax': 1399, 'ymax': 757, 'class': 'bus', 'class_id': 2}",,
802.jpg,car,"{'xmin': 994, 'ymin': 641, 'xmax': 1374, 'ymax': 990, 'class': 'car', 'class_id': 0}",,
803.jpg,motorcycle,"{'xmin': 859, 'ymin': 612, 'xmax': 940, 'ymax': 767, 'class': 'motorcycle', 'class_id': 4}",,
803.jpg,bus,"{'xmin': 1587, 'ymin': 429, 'xmax': 1920, 'ymax': 740, 'class': 'bus', 'class_id': 2}",,
803.jpg,motorcycle,"{'xmin': 1282, 'ymin': 645, 'xmax': 1427, 'ymax': 759, 'class': 'motorcycle', 'class_id': 4}",,
803.jpg,autorickshaw,"{'xmin': 253, 'ymin': 480, 'xmax': 613, 'ymax': 838, 'class': 'autorickshaw', 'class_id': 5}",,
803.jpg,motorcycle,"{'xmin': 706, 'ymin': 608, 'xmax': 807, 'ymax': 764, 'class': 'motorcycle', 'class_id': 4}",,
803.jpg,car,"{'xmin': 56, 'ymin': 579, 'xmax': 320, 'ymax': 812, 'class': 'car', 'class_id': 0}",,
803.jpg,motorcycle,"{'xmin': 1, 'ymin': 783, 'xmax': 197, 'ymax': 1080, 'class': 'motorcycle', 'class_id': 4}",,
804.jpg,car,"{'xmin': 935, 'ymin': 554, 'xmax': 1065, 'ymax': 662, 'class': 'car', 'class_id': 0}",,
804.jpg,car,"{'xmin': 1354, 'ymin': 564, 'xmax': 1661, 'ymax': 786, 'class': 'car', 'class_id': 0}",,
804.jpg,car,"{'xmin': 337, 'ymin': 535, 'xmax': 585, 'ymax': 731, 'class': 'car', 'class_id': 0}",,
804.jpg,car,"{'xmin': 1245, 'ymin': 562, 'xmax': 1354, 'ymax': 649, 'class': 'car', 'class_id': 0}",,
804.jpg,car,"{'xmin': 1120, 'ymin': 557, 'xmax': 1227, 'ymax': 640, 'class': 'car', 'class_id': 0}",,
804.jpg,scooter,"{'xmin': 173, 'ymin': 665, 'xmax': 436, 'ymax': 1007, 'class': 'scooter', 'class_id': 6}",,
805.jpg,autorickshaw,"{'xmin': 530, 'ymin': 562, 'xmax': 723, 'ymax': 817, 'class': 'autorickshaw', 'class_id': 5}",,
805.jpg,autorickshaw,"{'xmin': 691, 'ymin': 556, 'xmax': 968, 'ymax': 900, 'class': 'autorickshaw', 'class_id': 5}",,
805.jpg,car,"{'xmin': 1146, 'ymin': 570, 'xmax': 1328, 'ymax': 676, 'class': 'car', 'class_id': 0}",,
805.jpg,scooter,"{'xmin': 1010, 'ymin': 586, 'xmax': 1096, 'ymax': 699, 'class': 'scooter', 'class_id': 6}",,
805.jpg,scooter,"{'xmin': 1827, 'ymin': 772, 'xmax': 1921, 'ymax': 996, 'class': 'scooter', 'class_id': 6}",,
806.jpg,car,"{'xmin': 713, 'ymin': 582, 'xmax': 944, 'ymax': 818, 'class': 'car', 'class_id': 0}",,
808.jpg,motorcycle,"{'xmin': 878, 'ymin': 653, 'xmax': 943, 'ymax': 770, 'class': 'motorcycle', 'class_id': 4}",,
808.jpg,bus,"{'xmin': 1078, 'ymin': 321, 'xmax': 1729, 'ymax': 901, 'class': 'bus', 'class_id': 2}",,
810.jpg,scooter,"{'xmin': 670, 'ymin': 605, 'xmax': 721, 'ymax': 683, 'class': 'scooter', 'class_id': 6}",,
810.jpg,autorickshaw,"{'xmin': 906, 'ymin': 558, 'xmax': 1076, 'ymax': 771, 'class': 'autorickshaw', 'class_id': 5}",,
810.jpg,motorcycle,"{'xmin': 298, 'ymin': 675, 'xmax': 448, 'ymax': 882, 'class': 'motorcycle', 'class_id': 4}",,
810.jpg,motorcycle,"{'xmin': 345, 'ymin': 643, 'xmax': 488, 'ymax': 790, 'class': 'motorcycle', 'class_id': 4}",,
810.jpg,scooter,"{'xmin': 1122, 'ymin': 584, 'xmax': 1166, 'ymax': 649, 'class': 'scooter', 'class_id': 6}",,
810.jpg,car,"{'xmin': 1692, 'ymin': 526, 'xmax': 1917, 'ymax': 754, 'class': 'car', 'class_id': 0}",,
810.jpg,scooter,"{'xmin': 533, 'ymin': 631, 'xmax': 637, 'ymax': 827, 'class': 'scooter', 'class_id': 6}",,
812.jpg,autorickshaw,"{'xmin': 540, 'ymin': 341, 'xmax': 674, 'ymax': 523, 'class': 'autorickshaw', 'class_id': 5}",,
812.jpg,car,"{'xmin': 0, 'ymin': 416, 'xmax': 203, 'ymax': 718, 'class': 'car', 'class_id': 0}",,
812.jpg,car,"{'xmin': 688, 'ymin': 339, 'xmax': 823, 'ymax': 433, 'class': 'car', 'class_id': 0}",,
813.jpg,autorickshaw,"{'xmin': 388, 'ymin': 581, 'xmax': 578, 'ymax': 768, 'class': 'autorickshaw', 'class_id': 5}",,
813.jpg,autorickshaw,"{'xmin': 526, 'ymin': 574, 'xmax': 805, 'ymax': 923, 'class': 'autorickshaw', 'class_id': 5}",,
813.jpg,motorcycle,"{'xmin': 1122, 'ymin': 686, 'xmax': 1305, 'ymax': 863, 'class': 'motorcycle', 'class_id': 4}",,
813.jpg,car,"{'xmin': 958, 'ymin': 578, 'xmax': 1173, 'ymax': 680, 'class': 'car', 'class_id': 0}",,
814.jpg,scooter,"{'xmin': 46, 'ymin': 661, 'xmax': 215, 'ymax': 786, 'class': 'scooter', 'class_id': 6}",,
814.jpg,car,"{'xmin': 878, 'ymin': 629, 'xmax': 1793, 'ymax': 1079, 'class': 'car', 'class_id': 0}",,
814.jpg,autorickshaw,"{'xmin': 873, 'ymin': 577, 'xmax': 1084, 'ymax': 814, 'class': 'autorickshaw', 'class_id': 5}",,
814.jpg,motorcycle,"{'xmin': 486, 'ymin': 627, 'xmax': 612, 'ymax': 744, 'class': 'motorcycle', 'class_id': 4}",,
816.jpg,autorickshaw,"{'xmin': 1517, 'ymin': 544, 'xmax': 1704, 'ymax': 713, 'class': 'autorickshaw', 'class_id': 5}",,
816.jpg,scooter,"{'xmin': 1227, 'ymin': 591, 'xmax': 1281, 'ymax': 666, 'class': 'scooter', 'class_id': 6}",,
816.jpg,truck,"{'xmin': 898, 'ymin': 462, 'xmax': 1195, 'ymax': 845, 'class': 'truck', 'class_id': 1}",,
816.jpg,motorcycle,"{'xmin': 1692, 'ymin': 570, 'xmax': 1793, 'ymax': 680, 'class': 'motorcycle', 'class_id': 4}",,
817.jpg,car,"{'xmin': 414, 'ymin': 599, 'xmax': 696, 'ymax': 826, 'class': 'car', 'class_id': 0}",,
817.jpg,car,"{'xmin': 1657, 'ymin': 585, 'xmax': 1920, 'ymax': 953, 'class': 'car', 'class_id': 0}",,
817.jpg,motorcycle,"{'xmin': 409, 'ymin': 667, 'xmax': 591, 'ymax': 895, 'class': 'motorcycle', 'class_id': 4}",,
817.jpg,bus,"{'xmin': 697, 'ymin': 1, 'xmax': 1665, 'ymax': 1080, 'class': 'bus', 'class_id': 2}",,
817.jpg,bus,"{'xmin': 1, 'ymin': 373, 'xmax': 653, 'ymax': 786, 'class': 'bus', 'class_id': 2}",,
818.jpg,motorcycle,"{'xmin': 1228, 'ymin': 816, 'xmax': 1635, 'ymax': 1078, 'class': 'motorcycle', 'class_id': 4}",,
818.jpg,motorcycle,"{'xmin': 371, 'ymin': 782, 'xmax': 644, 'ymax': 1079, 'class': 'motorcycle', 'class_id': 4}",,
818.jpg,bus,"{'xmin': 929, 'ymin': 482, 'xmax': 1241, 'ymax': 811, 'class': 'bus', 'class_id': 2}",,
819.jpg,car,"{'xmin': 974, 'ymin': 452, 'xmax': 1009, 'ymax': 481, 'class': 'car', 'class_id': 0}",,
819.jpg,motorcycle,"{'xmin': 1439, 'ymin': 578, 'xmax': 1717, 'ymax': 916, 'class': 'motorcycle', 'class_id': 4}",,
82.jpg,autorickshaw,"{'xmin': 1380, 'ymin': 545, 'xmax': 1647, 'ymax': 890, 'class': 'autorickshaw', 'class_id': 5}",,
82.jpg,scooter,"{'xmin': 1819, 'ymin': 665, 'xmax': 1921, 'ymax': 992, 'class': 'scooter', 'class_id': 6}",,
82.jpg,motorcycle,"{'xmin': 1, 'ymin': 678, 'xmax': 81, 'ymax': 815, 'class': 'motorcycle', 'class_id': 4}",,
82.jpg,motorcycle,"{'xmin': 1300, 'ymin': 599, 'xmax': 1395, 'ymax': 720, 'class': 'motorcycle', 'class_id': 4}",,
821.jpg,autorickshaw,"{'xmin': 193, 'ymin': 563, 'xmax': 351, 'ymax': 746, 'class': 'autorickshaw', 'class_id': 5}",,
821.jpg,autorickshaw,"{'xmin': 330, 'ymin': 554, 'xmax': 559, 'ymax': 842, 'class': 'autorickshaw', 'class_id': 5}",,
821.jpg,autorickshaw,"{'xmin': 0, 'ymin': 558, 'xmax': 166, 'ymax': 1036, 'class': 'autorickshaw', 'class_id': 5}",,
821.jpg,truck,"{'xmin': 960, 'ymin': 532, 'xmax': 1307, 'ymax': 720, 'class': 'truck', 'class_id': 1}",,
821.jpg,autorickshaw,"{'xmin': 1110, 'ymin': 463, 'xmax': 1917, 'ymax': 1075, 'class': 'autorickshaw', 'class_id': 5}",,
821.jpg,car,"{'xmin': 691, 'ymin': 563, 'xmax': 895, 'ymax': 661, 'class': 'car', 'class_id': 0}",,
823.jpg,car,"{'xmin': 1338, 'ymin': 567, 'xmax': 1680, 'ymax': 807, 'class': 'car', 'class_id': 0}",,
823.jpg,car,"{'xmin': 873, 'ymin': 560, 'xmax': 1060, 'ymax': 723, 'class': 'car', 'class_id': 0}",,
823.jpg,mini-bus,"{'xmin': 246, 'ymin': 435, 'xmax': 683, 'ymax': 777, 'class': 'mini-bus', 'class_id': 3}",,
824.jpg,car,"{'xmin': 576, 'ymin': 470, 'xmax': 1223, 'ymax': 1080, 'class': 'car', 'class_id': 0}",,
824.jpg,bus,"{'xmin': 1, 'ymin': 1, 'xmax': 713, 'ymax': 842, 'class': 'bus', 'class_id': 2}",,
824.jpg,autorickshaw,"{'xmin': 1253, 'ymin': 453, 'xmax': 1407, 'ymax': 504, 'class': 'autorickshaw', 'class_id': 5}",,
824.jpg,car,"{'xmin': 775, 'ymin': 467, 'xmax': 884, 'ymax': 519, 'class': 'car', 'class_id': 0}",,
824.jpg,motorcycle,"{'xmin': 1052, 'ymin': 486, 'xmax': 1136, 'ymax': 608, 'class': 'motorcycle', 'class_id': 4}",,
824.jpg,motorcycle,"{'xmin': 713, 'ymin': 498, 'xmax': 795, 'ymax': 517, 'class': 'motorcycle', 'class_id': 4}",,
824.jpg,car,"{'xmin': 1123, 'ymin': 463, 'xmax': 1704, 'ymax': 887, 'class': 'car', 'class_id': 0}",,
824.jpg,scooter,"{'xmin': 1434, 'ymin': 614, 'xmax': 1917, 'ymax': 1080, 'class': 'scooter', 'class_id': 6}",,
824.jpg,autorickshaw,"{'xmin': 1428, 'ymin': 458, 'xmax': 1746, 'ymax': 601, 'class': 'autorickshaw', 'class_id': 5}",,
825.jpg,motorcycle,"{'xmin': 1479, 'ymin': 697, 'xmax': 1739, 'ymax': 962, 'class': 'motorcycle', 'class_id': 4}",,
825.jpg,autorickshaw,"{'xmin': 928, 'ymin': 501, 'xmax': 1520, 'ymax': 1077, 'class': 'autorickshaw', 'class_id': 5}",,
826.jpg,car,"{'xmin': 1277, 'ymin': 652, 'xmax': 1920, 'ymax': 1080, 'class': 'car', 'class_id': 0}",,
826.jpg,car,"{'xmin': 1127, 'ymin': 609, 'xmax': 1301, 'ymax': 745, 'class': 'car', 'class_id': 0}",,
827.jpg,car,"{'xmin': 195, 'ymin': 508, 'xmax': 787, 'ymax': 991, 'class': 'car', 'class_id': 0}",,
827.jpg,car,"{'xmin': 907, 'ymin': 461, 'xmax': 978, 'ymax': 518, 'class': 'car', 'class_id': 0}",,
827.jpg,car,"{'xmin': 1268, 'ymin': 372, 'xmax': 1920, 'ymax': 1078, 'class': 'car', 'class_id': 0}",,
827.jpg,scooter,"{'xmin': 943, 'ymin': 513, 'xmax': 1051, 'ymax': 701, 'class': 'scooter', 'class_id': 6}",,
827.jpg,bus,"{'xmin': 572, 'ymin': 261, 'xmax': 902, 'ymax': 607, 'class': 'bus', 'class_id': 2}",,
827.jpg,car,"{'xmin': 1012, 'ymin': 465, 'xmax': 1100, 'ymax': 546, 'class': 'car', 'class_id': 0}",,
827.jpg,autorickshaw,"{'xmin': 896, 'ymin': 454, 'xmax': 913, 'ymax': 530, 'class': 'autorickshaw', 'class_id': 5}",,
827.jpg,car,"{'xmin': 1049, 'ymin': 470, 'xmax': 1298, 'ymax': 660, 'class': 'car', 'class_id': 0}",,
827.jpg,motorcycle,"{'xmin': 279, 'ymin': 460, 'xmax': 303, 'ymax': 512, 'class': 'motorcycle', 'class_id': 4}",,
828.jpg,scooter,"{'xmin': 469, 'ymin': 680, 'xmax': 690, 'ymax': 1035, 'class': 'scooter', 'class_id': 6}",,
828.jpg,motorcycle,"{'xmin': 591, 'ymin': 709, 'xmax': 859, 'ymax': 1076, 'class': 'motorcycle', 'class_id': 4}",,
828.jpg,autorickshaw,"{'xmin': 804, 'ymin': 575, 'xmax': 993, 'ymax': 716, 'class': 'autorickshaw', 'class_id': 5}",,
828.jpg,motorcycle,"{'xmin': 749, 'ymin': 645, 'xmax': 911, 'ymax': 763, 'class': 'motorcycle', 'class_id': 4}",,
828.jpg,car,"{'xmin': 1550, 'ymin': 549, 'xmax': 1755, 'ymax': 652, 'class': 'car', 'class_id': 0}",,
828.jpg,autorickshaw,"{'xmin': 373, 'ymin': 595, 'xmax': 615, 'ymax': 769, 'class': 'autorickshaw', 'class_id': 5}",,
829.jpg,car,"{'xmin': 491, 'ymin': 293, 'xmax': 753, 'ymax': 567, 'class': 'car', 'class_id': 0}",,
829.jpg,scooter,"{'xmin': 134, 'ymin': 379, 'xmax': 213, 'ymax': 451, 'class': 'scooter', 'class_id': 6}",,
829.jpg,motorcycle,"{'xmin': 418, 'ymin': 371, 'xmax': 479, 'ymax': 467, 'class': 'motorcycle', 'class_id': 4}",,
829.jpg,car,"{'xmin': 860, 'ymin': 358, 'xmax': 980, 'ymax': 425, 'class': 'car', 'class_id': 0}",,
831.jpg,car,"{'xmin': 786, 'ymin': 575, 'xmax': 961, 'ymax': 724, 'class': 'car', 'class_id': 0}",,
831.jpg,car,"{'xmin': 1300, 'ymin': 543, 'xmax': 1475, 'ymax': 652, 'class': 'car', 'class_id': 0}",,
832.jpg,autorickshaw,"{'xmin': 565, 'ymin': 338, 'xmax': 767, 'ymax': 583, 'class': 'autorickshaw', 'class_id': 5}",,
832.jpg,autorickshaw,"{'xmin': 258, 'ymin': 337, 'xmax': 515, 'ymax': 615, 'class': 'autorickshaw', 'class_id': 5}",,
832.jpg,scooter,"{'xmin': 1058, 'ymin': 374, 'xmax': 1145, 'ymax': 442, 'class': 'scooter', 'class_id': 6}",,
832.jpg,motorcycle,"{'xmin': 1, 'ymin': 502, 'xmax': 226, 'ymax': 720, 'class': 'motorcycle', 'class_id': 4}",,
833.jpg,truck,"{'xmin': 596, 'ymin': 169, 'xmax': 1067, 'ymax': 647, 'class': 'truck', 'class_id': 1}",,
833.jpg,autorickshaw,"{'xmin': 1072, 'ymin': 337, 'xmax': 1278, 'ymax': 615, 'class': 'autorickshaw', 'class_id': 5}",,
834.jpg,autorickshaw,"{'xmin': 87, 'ymin': 509, 'xmax': 861, 'ymax': 1080, 'class': 'autorickshaw', 'class_id': 5}",,
834.jpg,autorickshaw,"{'xmin': 1182, 'ymin': 541, 'xmax': 1486, 'ymax': 914, 'class': 'autorickshaw', 'class_id': 5}",,
834.jpg,autorickshaw,"{'xmin': 1366, 'ymin': 493, 'xmax': 1919, 'ymax': 1079, 'class': 'autorickshaw', 'class_id': 5}",,
834.jpg,autorickshaw,"{'xmin': 797, 'ymin': 530, 'xmax': 1191, 'ymax': 1040, 'class': 'autorickshaw', 'class_id': 5}",,
835.jpg,motorcycle,"{'xmin': 1088, 'ymin': 846, 'xmax': 1382, 'ymax': 1079, 'class': 'motorcycle', 'class_id': 4}",,
835.jpg,car,"{'xmin': 735, 'ymin': 625, 'xmax': 1137, 'ymax': 769, 'class': 'car', 'class_id': 0}",,
835.jpg,bus,"{'xmin': 1522, 'ymin': 482, 'xmax': 1902, 'ymax': 776, 'class': 'bus', 'class_id': 2}",,
837.jpg,scooter,"{'xmin': 1437, 'ymin': 591, 'xmax': 1667, 'ymax': 915, 'class': 'scooter', 'class_id': 6}",,
837.jpg,motorcycle,"{'xmin': 1037, 'ymin': 567, 'xmax': 1139, 'ymax': 718, 'class': 'motorcycle', 'class_id': 4}",,
838.jpg,car,"{'xmin': 963, 'ymin': 593, 'xmax': 1370, 'ymax': 937, 'class': 'car', 'class_id': 0}",,
838.jpg,autorickshaw,"{'xmin': 657, 'ymin': 532, 'xmax': 862, 'ymax': 740, 'class': 'autorickshaw', 'class_id': 5}",,
839.jpg,truck,"{'xmin': 843, 'ymin': 407, 'xmax': 913, 'ymax': 500, 'class': 'truck', 'class_id': 1}",,
839.jpg,car,"{'xmin': 1640, 'ymin': 486, 'xmax': 1920, 'ymax': 783, 'class': 'car', 'class_id': 0}",,
839.jpg,mini-bus,"{'xmin': 774, 'ymin': 432, 'xmax': 850, 'ymax': 478, 'class': 'mini-bus', 'class_id': 3}",,
839.jpg,motorcycle,"{'xmin': 932, 'ymin': 488, 'xmax': 991, 'ymax': 582, 'class': 'motorcycle', 'class_id': 4}",,
839.jpg,car,"{'xmin': 1277, 'ymin': 482, 'xmax': 1533, 'ymax': 644, 'class': 'car', 'class_id': 0}",,
84.jpg,motorcycle,"{'xmin': 565, 'ymin': 606, 'xmax': 721, 'ymax': 707, 'class': 'motorcycle', 'class_id': 4}",,
84.jpg,scooter,"{'xmin': 451, 'ymin': 633, 'xmax': 580, 'ymax': 764, 'class': 'scooter', 'class_id': 6}",,
84.jpg,scooter,"{'xmin': 978, 'ymin': 595, 'xmax': 1024, 'ymax': 668, 'class': 'scooter', 'class_id': 6}",,
84.jpg,motorcycle,"{'xmin': 324, 'ymin': 649, 'xmax': 443, 'ymax': 817, 'class': 'motorcycle', 'class_id': 4}",,
840.jpg,motorcycle,"{'xmin': 1, 'ymin': 741, 'xmax': 260, 'ymax': 1080, 'class': 'motorcycle', 'class_id': 4}",,
840.jpg,autorickshaw,"{'xmin': 1132, 'ymin': 536, 'xmax': 1321, 'ymax': 760, 'class': 'autorickshaw', 'class_id': 5}",,
840.jpg,scooter,"{'xmin': 1161, 'ymin': 661, 'xmax': 1293, 'ymax': 865, 'class': 'scooter', 'class_id': 6}",,
840.jpg,autorickshaw,"{'xmin': 752, 'ymin': 536, 'xmax': 1034, 'ymax': 746, 'class': 'autorickshaw', 'class_id': 5}",,
840.jpg,motorcycle,"{'xmin': 1493, 'ymin': 726, 'xmax': 1697, 'ymax': 1071, 'class': 'motorcycle', 'class_id': 4}",,
840.jpg,motorcycle,"{'xmin': 1283, 'ymin': 712, 'xmax': 1471, 'ymax': 1003, 'class': 'motorcycle', 'class_id': 4}",,
840.jpg,motorcycle,"{'xmin': 993, 'ymin': 635, 'xmax': 1134, 'ymax': 851, 'class': 'motorcycle', 'class_id': 4}",,
840.jpg,autorickshaw,"{'xmin': 1702, 'ymin': 502, 'xmax': 1920, 'ymax': 1080, 'class': 'autorickshaw', 'class_id': 5}",,
841.jpg,car,"{'xmin': 917, 'ymin': 618, 'xmax': 1040, 'ymax': 714, 'class': 'car', 'class_id': 0}",,
841.jpg,autorickshaw,"{'xmin': 1408, 'ymin': 628, 'xmax': 1812, 'ymax': 1074, 'class': 'autorickshaw', 'class_id': 5}",,
841.jpg,car,"{'xmin': 1, 'ymin': 639, 'xmax': 472, 'ymax': 1009, 'class': 'car', 'class_id': 0}",,
841.jpg,scooter,"{'xmin': 792, 'ymin': 638, 'xmax': 871, 'ymax': 762, 'class': 'scooter', 'class_id': 6}",,
841.jpg,motorcycle,"{'xmin': 1358, 'ymin': 673, 'xmax': 1440, 'ymax': 773, 'class': 'motorcycle', 'class_id': 4}",,
842.jpg,car,"{'xmin': 914, 'ymin': 475, 'xmax': 1044, 'ymax': 581, 'class': 'car', 'class_id': 0}",,
842.jpg,car,"{'xmin': 144, 'ymin': 477, 'xmax': 415, 'ymax': 594, 'class': 'car', 'class_id': 0}",,
842.jpg,car,"{'xmin': 1039, 'ymin': 473, 'xmax': 1163, 'ymax': 538, 'class': 'car', 'class_id': 0}",,
842.jpg,motorcycle,"{'xmin': 1154, 'ymin': 573, 'xmax': 1284, 'ymax': 750, 'class': 'motorcycle', 'class_id': 4}",,
845.jpg,car,"{'xmin': 450, 'ymin': 482, 'xmax': 645, 'ymax': 673, 'class': 'car', 'class_id': 0}",,
845.jpg,car,"{'xmin': 1, 'ymin': 526, 'xmax': 630, 'ymax': 1079, 'class': 'car', 'class_id': 0}",,
845.jpg,car,"{'xmin': 669, 'ymin': 448, 'xmax': 866, 'ymax': 601, 'class': 'car', 'class_id': 0}",,
847.jpg,scooter,"{'xmin': 1, 'ymin': 666, 'xmax': 142, 'ymax': 937, 'class': 'scooter', 'class_id': 6}",,
849.jpg,motorcycle,"{'xmin': 384, 'ymin': 604, 'xmax': 624, 'ymax': 828, 'class': 'motorcycle', 'class_id': 4}",,
849.jpg,motorcycle,"{'xmin': 1497, 'ymin': 574, 'xmax': 1637, 'ymax': 751, 'class': 'motorcycle', 'class_id': 4}",,
849.jpg,scooter,"{'xmin': 1432, 'ymin': 573, 'xmax': 1587, 'ymax': 732, 'class': 'scooter', 'class_id': 6}",,
849.jpg,scooter,"{'xmin': 1659, 'ymin': 603, 'xmax': 1887, 'ymax': 840, 'class': 'scooter', 'class_id': 6}",,
849.jpg,motorcycle,"{'xmin': 835, 'ymin': 600, 'xmax': 942, 'ymax': 797, 'class': 'motorcycle', 'class_id': 4}",,
849.jpg,motorcycle,"{'xmin': 1529, 'ymin': 586, 'xmax': 1746, 'ymax': 788, 'class': 'motorcycle', 'class_id': 4}",,
849.jpg,motorcycle,"{'xmin': 1779, 'ymin': 716, 'xmax': 1920, 'ymax': 888, 'class': 'motorcycle', 'class_id': 4}",,
849.jpg,scooter,"{'xmin': 1400, 'ymin': 570, 'xmax': 1562, 'ymax': 720, 'class': 'scooter', 'class_id': 6}",,
849.jpg,motorcycle,"{'xmin': 919, 'ymin': 592, 'xmax': 987, 'ymax': 727, 'class': 'motorcycle', 'class_id': 4}",,
849.jpg,motorcycle,"{'xmin': 1512, 'ymin': 602, 'xmax': 1682, 'ymax': 785, 'class': 'motorcycle', 'class_id': 4}",,
849.jpg,scooter,"{'xmin': 1606, 'ymin': 628, 'xmax': 1798, 'ymax': 808, 'class': 'scooter', 'class_id': 6}",,
850.jpg,car,"{'xmin': 1066, 'ymin': 587, 'xmax': 1095, 'ymax': 612, 'class': 'car', 'class_id': 0}",,
853.jpg,car,"{'xmin': 646, 'ymin': 525, 'xmax': 942, 'ymax': 832, 'class': 'car', 'class_id': 0}",,
853.jpg,car,"{'xmin': 312, 'ymin': 582, 'xmax': 628, 'ymax': 790, 'class': 'car', 'class_id': 0}",,
853.jpg,scooter,"{'xmin': 1047, 'ymin': 623, 'xmax': 1183, 'ymax': 830, 'class': 'scooter', 'class_id': 6}",,
853.jpg,car,"{'xmin': 0, 'ymin': 623, 'xmax': 249, 'ymax': 1040, 'class': 'car', 'class_id': 0}",,
853.jpg,car,"{'xmin': 1132, 'ymin': 590, 'xmax': 1355, 'ymax': 767, 'class': 'car', 'class_id': 0}",,
853.jpg,car,"{'xmin': 1334, 'ymin': 601, 'xmax': 1919, 'ymax': 982, 'class': 'car', 'class_id': 0}",,
854.jpg,motorcycle,"{'xmin': 1241, 'ymin': 565, 'xmax': 1344, 'ymax': 666, 'class': 'motorcycle', 'class_id': 4}",,
854.jpg,motorcycle,"{'xmin': 1520, 'ymin': 801, 'xmax': 1920, 'ymax': 1079, 'class': 'motorcycle', 'class_id': 4}",,
854.jpg,autorickshaw,"{'xmin': 365, 'ymin': 538, 'xmax': 675, 'ymax': 879, 'class': 'autorickshaw', 'class_id': 5}",,
854.jpg,autorickshaw,"{'xmin': 0, 'ymin': 528, 'xmax': 238, 'ymax': 1076, 'class': 'autorickshaw', 'class_id': 5}",,
854.jpg,scooter,"{'xmin': 1074, 'ymin': 578, 'xmax': 1156, 'ymax': 671, 'class': 'scooter', 'class_id': 6}",,
856.jpg,car,"{'xmin': 1124, 'ymin': 579, 'xmax': 1318, 'ymax': 709, 'class': 'car', 'class_id': 0}",,
856.jpg,autorickshaw,"{'xmin': 205, 'ymin': 556, 'xmax': 578, 'ymax': 974, 'class': 'autorickshaw', 'class_id': 5}",,
